2
2
12
16
13
5
5
5
7
16
5
2
5
5
5
5
14
5
16
4
5
8
5
4
5
6
1
0
5
2
2
0
12
0
16
10
4
7
2
13
10
6
15
0
5
2
11
6
8
5
12
12
2
12
2
8
15
0
15
5
2
2
16
12
0
10
11
16
15
14
14
0
5
0
8
15
8
2
15
1
2
2
2
11
16
0
5
10
16
11
5
1
7
1
2
3
5
8
2
2
9
5
2
1
2
8
2
9
5
2
2
5
5
2
0
2
13
5
5
0
11
6
14
10
5
5
5
13
5
5
2
8
16
8
5
0
5
2
5
5
11
8
11
2
10
2
5
0
2
0
0
0
5
1
2
0
16
3
14
13
2
16
0
2
2
12
12
2
12
8
0
9
13
2
2
5
8
2
0
12
1
8
1
16
11
8
0
11
15
5
5
2
5
5
10
5
10
13
16
3
5
4
5
5
7
8
5
3
16
2
8
2
9
4
12
3
14
2
15
8
12
4
2
0
5
3
8
2
8
2
2
5
5
7
5
14
9
16
5
2
0
5
1
3
5
13
7
8
5
3
11
2
8
13
4
2
2
0
9
12
2
5
0
16
14
12
15
2
5
11
5
13
12
13
0
5
0
7
2
5
5
10
5
5
5
8
2
5
2
7
0
14
16
2
0
0
6
4
2
5
2
3
2
14
5
0
2
2
0
5
13
7
5
5
5
2
1
8
7
2
9
4
5
7
5
2
2
5
5
10
2
8
16
5
7
5
5
16
7
5
2
2
2
5
5
2
4
2
8
1
14
2
5
1
0
2
2
7
5
2
12
10
0
0
3
5
12
10
0
0
5
12
12
12
2
12
2
12
12
14
13
5
12
2
2
12
1
4
13
13
5
2
0
16
5
4
8
0
7
2
5
5
13
13
10
2
14
2
14
1
3
0
13
11
3
5
5
5
0
2
8
2
2
12
3
5
5
5
5
0
1
16
5
13
10
5
0
5
5
5
4
5
5
2
12
5
5
5
13
12
8
4
5
13
10
5
10
0
0
13
8
16
2
5
2
5
2
5
9
0
2
2
4
16
13
5
8
12
2
2
2
7
5
0
9
0
8
9
16
2
12
9
2
5
2
15
5
5
5
0
1
2
5
4
2
2
0
1
2
14
5
2
5
5
2
5
5
11
5
2
11
5
6
5
5
5
2
13
16
14
5
5
10
5
1
14
5
5
1
13
0
5
1
14
8
5
7
2
1
2
10
5
2
2
8
1
5
8
2
7
1
2
13
5
16
2
14
7
8
2
16
11
5
2
2
9
5
5
6
10
5
5
5
2
8
2
2
2
0
5
10
8
5
2
2
2
2
11
5
5
2
5
5
2
2
15
5
5
8
11
15
13
2
8
8
8
10
0
6
3
13
0
2
0
5
8
12
8
15
7
2
2
8
0
9
14
2
5
9
5
5
2
0
5
